Date,SPY,IEV,EWJ,EEM,TLT,IEF,IYR,RWX,GLD,DBC
2017-05-25,225.19207763671875,40.89680480957031,49.99395751953125,38.16701889038086,113.48831176757812,99.9431381225586,70.42826080322266,32.01010513305664,119.4800033569336,14.341012001037598
2017-05-26,225.14553833007812,40.69923400878906,50.022178649902344,38.3046760559082,113.68165588378906,100.00853729248047,69.99482727050781,32.059417724609375,120.54000091552734,14.44788932800293
2017-05-30,224.94992065429688,40.636375427246094,50.125648498535156,38.102779388427734,114.24327087402344,100.26091003417969,69.72061157226562,32.059417724609375,120.13999938964844,14.331295013427734
2017-05-31,224.89404296875,40.7620964050293,50.125648498535156,37.809120178222656,114.52869415283203,100.30763244628906,69.7383041381836,32.158042907714844,120.62000274658203,14.175838470458984
2017-06-01,226.68243408203125,41.02252960205078,50.5771369934082,38.13031005859375,114.54065704345703,100.2552490234375,70.02135467529297,32.45389938354492,120.72000122070312,14.078676223754883
2017-06-02,227.4369659423828,41.29194641113281,51.640037536621094,38.32303237915039,115.89688873291016,100.6951675415039,70.71131134033203,32.69221878051758,121.61000061035156,14.010663032531738
2017-06-05,227.26930236816406,41.04947280883789,51.442508697509766,38.27714157104492,115.17723846435547,100.52668762207031,70.49018096923828,32.601829528808594,121.7300033569336,13.932934761047363
2017-06-06,226.54273986816406,40.89680480957031,51.48013687133789,38.29549789428711,115.80461883544922,100.84496307373047,70.13634490966797,32.552513122558594,123.0999984741211,14.030095100402832
2017-06-07,226.9619140625,40.887821197509766,51.46132278442383,38.24961853027344,115.25108337402344,100.65773010253906,70.42826080322266,32.68400955200195,122.44999694824219,13.835772514343262
2017-06-08,227.07366943359375,40.73516082763672,51.339046478271484,38.479034423828125,114.94661712646484,100.49861907958984,70.3132553100586,32.552513122558594,121.6500015258789,13.835772514343262
2017-06-09,226.72906494140625,40.618408203125,50.87814712524414,38.18537521362305,114.77132415771484,100.4050064086914,70.7643814086914,32.314186096191406,120.54000091552734,13.913501739501953
2017-06-12,226.68243408203125,40.411861419677734,51.03804397583008,37.983482360839844,114.73439025878906,100.38627624511719,71.23320007324219,32.32240295410156,120.36000061035156,13.787192344665527
2017-06-13,227.79092407226562,40.645347595214844,51.32023239135742,38.16701889038086,114.75287628173828,100.4237060546875,71.38358306884766,32.64291763305664,120.4800033569336,13.845489501953125
2017-06-14,227.50216674804688,40.57350540161133,51.292015075683594,38.157840728759766,116.52426147460938,100.94792175292969,71.61355590820312,32.72510528564453,119.81999969482422,13.602585792541504
2017-06-15,227.06436157226562,40.16938781738281,50.793479919433594,37.76322937011719,116.33975219726562,100.77007293701172,71.86124420166016,32.56072998046875,119.31999969482422,13.660883903503418
2017-06-16,227.11398315429688,40.618408203125,51.00041961669922,37.82746887207031,116.57036590576172,100.82623291015625,71.81700897216797,32.67441177368164,119.33999633789062,13.719179153442383
2017-06-19,229.0047149658203,40.77108383178711,51.16032791137695,38.2037239074707,116.404296875,100.54539489746094,71.94083404541016,32.63291931152344,118.43000030517578,13.631733894348145
2017-06-20,227.46026611328125,40.34485626220703,51.1773681640625,37.781471252441406,117.44686126708984,100.79815673828125,71.7020034790039,32.10190200805664,118.18000030517578,13.495708465576172
2017-06-21,227.40411376953125,40.35400390625,51.10163497924805,37.86444854736328,117.68675994873047,100.7887954711914,71.4189682006836,32.018924713134766,118.5199966430664,13.349966049194336
2017-06-22,227.3011474609375,40.31741714477539,51.20576858520508,38.05805206298828,117.94506072998047,100.88240814208984,71.56047821044922,31.88617515563965,118.91999816894531,13.369399070739746
2017-06-23,227.57264709472656,40.454612731933594,51.167903900146484,38.26088333129883,117.88969421386719,100.91049194335938,71.8435287475586,32.02722930908203,119.43000030517578,13.427694320678711
2017-06-26,227.72238159179688,40.5918083190918,51.025901794433594,38.62966537475586,118.33255767822266,100.9947280883789,72.30350494384766,31.960847854614258,118.36000061035156,13.456844329833984
2017-06-27,225.8878173828125,40.69241714477539,50.902828216552734,38.17790985107422,117.06857299804688,100.49861907958984,71.87604522705078,31.79489517211914,118.80999755859375,13.612302780151367
2017-06-28,227.90957641601562,40.9942512512207,51.130027770996094,38.47293472290039,116.68109130859375,100.4050064086914,71.97418975830078,31.82809066772461,118.9000015258789,13.699748039245605
2017-06-29,225.90650939941406,40.53693389892578,50.618831634521484,37.984310150146484,115.70314025878906,100.03056335449219,71.18885803222656,31.67874526977539,118.31999969482422,13.75804328918457
2017-06-30,226.3277130126953,40.53693389892578,50.78923034667969,38.15947723388672,115.43560028076172,99.79654693603516,71.18885803222656,31.612369537353516,118.0199966430664,14.039812088012695
2017-07-03,226.7115020751953,40.55522155761719,50.543094635009766,38.38074493408203,115.06392669677734,99.42996978759766,71.94744110107422,31.330251693725586,116.08999633789062,14.185553550720215
2017-07-05,227.23565673828125,40.55522155761719,50.55256271362305,38.30698776245117,115.0916748046875,99.50499725341797,71.13533020019531,31.28047752380371,116.5199966430664,13.97179889678955
2017-07-06,225.15771484375,40.408878326416016,50.183353424072266,37.84600830078125,114.13943481445312,99.31748962402344,69.89485168457031,31.122831344604492,116.47000122070312,13.981515884399414
2017-07-07,226.61788940429688,40.49119567871094,50.15495300292969,37.919769287109375,113.4552993774414,99.15811157226562,70.23396301269531,31.089635848999023,115.27999877929688,13.845489501953125
2017-07-10,226.86123657226562,40.582664489746094,50.02241897583008,38.279327392578125,113.62171173095703,99.2893295288086,69.71635437011719,31.147716522216797,115.47000122070312,13.903785705566406
2017-07-11,226.69276428222656,40.637542724609375,50.36322784423828,38.59278869628906,113.81584930419922,99.42059326171875,69.63605499267578,30.956886291503906,115.62000274658203,14.039812088012695
2017-07-12,228.39633178710938,40.985107421875,50.713497161865234,39.339569091796875,114.60169982910156,99.71121215820312,70.5106430053711,31.172611236572266,116.02999877929688,13.97179889678955
2017-07-13,228.78005981445312,41.15888595581055,50.64722442626953,39.533180236816406,113.88055419921875,99.60810852050781,70.53739929199219,31.313671112060547,115.81999969482422,13.962082862854004
2017-07-14,229.84713745117188,41.41498565673828,50.77029800415039,40.03103256225586,114.01924133300781,99.74870300292969,71.25133514404297,31.7368221282959,116.7699966430664,14.11754035949707
2017-07-17,229.8190155029297,41.35095977783203,50.70402526855469,39.84664535522461,114.33357238769531,99.87059783935547,71.53692626953125,31.662151336669922,117.29000091552734,14.068960189819336
2017-07-18,229.94073486328125,41.31437301635742,50.96910095214844,39.966495513916016,115.33203125,100.2362289428711,71.35843658447266,31.960847854614258,118.11000061035156,14.127257347106934
2017-07-19,231.1856231689453,41.396690368652344,51.1773681640625,40.298397064208984,115.37828063964844,100.2362289428711,71.92958068847656,32.184871673583984,118.08000183105469,14.25356674194336
2017-07-20,231.28858947753906,41.6253547668457,51.366703033447266,40.25230026245117,115.71109008789062,100.26432800292969,71.64401245117188,32.325927734375,118.23999786376953,14.23413372039795
2017-07-21,231.08267211914062,41.3784065246582,51.46137237548828,40.224639892578125,116.20108795166016,100.44246673583984,71.79570770263672,32.31761932373047,119.26000213623047,14.039812088012695
2017-07-24,231.0264892578125,41.25035095214844,51.357234954833984,40.3444938659668,115.74807739257812,100.3768539428711,71.60831451416016,32.325927734375,119.30999755859375,14.068960189819336
2017-07-25,231.5880889892578,41.34181213378906,51.1773681640625,40.243080139160156,114.24111938476562,99.81434631347656,71.69755554199219,32.27613830566406,118.91999816894531,14.224418640136719
2017-07-26,231.59747314453125,41.66194152832031,51.34777069091797,40.574981689453125,114.426025390625,100.13310241699219,72.08129119873047,32.417198181152344,119.87999725341797,14.360444068908691
2017-07-27,231.3821563720703,41.46986389160156,51.51817321777344,40.35371398925781,113.86209869384766,99.97374725341797,72.14376831054688,32.47527313232422,119.79000091552734,14.44788932800293
2017-07-28,231.1107635498047,41.51559829711914,51.669639587402344,40.33527374267578,114.53697967529297,100.14247131347656,71.99205780029297,32.59973907470703,120.69000244140625,14.525617599487305
2017-07-31,230.97970581054688,41.6253547668457,51.84003829956055,40.38137435913086,114.6756591796875,100.17058563232422,71.98313903808594,32.64950942993164,120.75,14.613062858581543
2017-08-01,231.4945068359375,41.826576232910156,52.14297866821289,40.501224517822266,115.48079681396484,100.41940307617188,72.30440521240234,32.757381439208984,120.6500015258789,14.44788932800293
2017-08-02,231.6068572998047,41.8723030090332,52.11457443237305,40.5380973815918,115.54563903808594,100.32550048828125,71.84925842285156,32.67441177368164,120.4000015258789,14.47703742980957
